x,y,z
-0.0820400044322014,-0.0554400011897087,-0.531019985675812
-0.0714000016450882,-0.0567000024020672,-0.554679989814758
-0.0568400025367737,-0.0568400025367737,-0.565460026264191
-0.0481600016355515,-0.0600600019097328,-0.585340023040771
-0.0434000007808208,-0.0537599995732307,-0.610119998455048
-0.0418599992990494,-0.0590800009667873,-0.62608003616333
-0.03108000010252,-0.0565600022673607,-0.641200006008148
-0.0330400019884109,-0.0562800019979477,-0.66346001625061
-0.0302400011569262,-0.0511000007390976,-0.679980039596558
-0.0329000018537045,-0.0564200021326542,-0.702660024166107
-0.0355600006878376,-0.0564200021326542,-0.714839994907379
-0.0344399996101856,-0.0558600015938282,-0.741439998149872
-0.046059999614954,-0.0533400028944016,-0.766920030117035
-0.0490000024437904,-0.0547400005161762,-0.790160000324249
-0.0602000020444393,-0.0558600015938282,-0.802340030670166
-0.0677599981427193,-0.0558600015938282,-0.815080046653748
-0.0645399987697601,-0.0505400002002716,-0.82614004611969
-0.0824600011110306,-0.0516600012779236,-0.8367800116539
-0.092119999229908,-0.0533400028944016,-0.858759999275208
-0.0963200032711029,-0.0504000000655651,-0.871920049190521
-0.109340004622936,-0.0464800000190735,-0.874160051345825
-0.121100001037121,-0.0488600023090839,-0.889699995517731
-0.131040006875992,-0.0449400022625923,-0.902999997138977
-0.146720007061958,-0.0425599999725819,-0.915180027484894
-0.155400007963181,-0.0435400009155273,-0.921620011329651
-0.165900006890297,-0.0439600013196468,-0.925400018692017
-0.174860000610352,-0.0404600016772747,-0.927920043468475
-0.191799998283386,-0.0418599992990494,-0.931560039520264
-0.200620010495186,-0.0450800023972988,-0.93478000164032
-0.213220000267029,-0.0404600016772747,-0.932820022106171
-0.217560008168221,-0.0461999997496605,-0.928760051727295
-0.220500007271767,-0.04662000015378,-0.938000023365021
-0.229180008172989,-0.0455000028014183,-0.925260007381439
-0.231980010867119,-0.0432600006461143,-0.925540030002594
-0.235060006380081,-0.0494200028479099,-0.931560039520264
-0.232680007815361,-0.0516600012779236,-0.916299998760223
-0.232540011405945,-0.0485800020396709,-0.917140007019043
-0.231000006198883,-0.0526400022208691,-0.915880024433136
-0.229040011763573,-0.0575400032103062,-0.911400020122528
-0.228760004043579,-0.0649600028991699,-0.910000026226044
-0.228900000452995,-0.0593600012362003,-0.899220049381256
-0.227360010147095,-0.0590800009667873,-0.898520052433014
-0.231560006737709,-0.0590800009667873,-0.89656001329422
-0.225960001349449,-0.062720000743866,-0.901180028915405
-0.226520001888275,-0.0660800039768219,-0.892360031604767
-0.228060007095337,-0.0662200003862381,-0.889140009880066
-0.226940006017685,-0.0649600028991699,-0.890120029449463
-0.231140002608299,-0.0595000013709068,-0.89138001203537
-0.230580002069473,-0.0648199990391731,-0.88620001077652
-0.237860009074211,-0.0691599994897842,-0.887320041656494
-0.236040011048317,-0.069300003349781,-0.895300030708313
-0.239959999918938,-0.0652400031685829,-0.894040048122406
-0.240520000457764,-0.0660800039768219,-0.89026004076004
-0.237720012664795,-0.0585200004279613,-0.892500042915344
-0.240380004048347,-0.0620200000703335,-0.896000027656555
-0.237580001354218,-0.0652400031685829,-0.898240029811859
-0.237860009074211,-0.0628600046038628,-0.893900036811829
-0.239260002970695,-0.0596400015056133,-0.90090000629425
-0.238560006022453,-0.0645399987697601,-0.900340020656586
-0.239260002970695,-0.0650999993085861,-0.896700024604797
-0.236180007457733,-0.0665000006556511,-0.904960036277771
-0.235339999198914,-0.0639799982309341,-0.897680044174194
-0.233660012483597,-0.0679000020027161,-0.894460022449493
-0.234780013561249,-0.0677599981427193,-0.887600004673004
-0.235480010509491,-0.0644000023603439,-0.895020008087158
-0.234780013561249,-0.0642599985003471,-0.897819995880127
-0.237020000815392,-0.0655200034379959,-0.889280021190643
-0.237020000815392,-0.0638400018215179,-0.90090000629425
-0.239120006561279,-0.0583800002932549,-0.902300000190735
-0.243320003151894,-0.0540399998426437,-0.907340049743652
-0.244580000638962,-0.0508200004696846,-0.918540000915527
-0.242760002613068,-0.0502599999308586,-0.921760022640228
-0.245420008897781,-0.0425599999725819,-0.915740013122559
-0.245980009436607,-0.0438200011849403,-0.92330002784729
-0.24388000369072,-0.0415800027549267,-0.92848002910614
-0.250459998846054,-0.0436800010502338,-0.931000053882599
-0.251579999923706,-0.0399000011384487,-0.926100015640259
-0.251859992742538,-0.0373800024390221,-0.927359998226166
-0.256060004234314,-0.0348600000143051,-0.926240026950836
-0.255080014467239,-0.0389200001955032,-0.92960000038147
-0.260399997234344,-0.031920000910759,-0.930720031261444
-0.26502001285553,-0.0384999997913837,-0.925119996070862
-0.269080013036728,-0.0348600000143051,-0.920360028743744
-0.266840010881424,-0.0334600023925304,-0.925540030002594
-0.268099993467331,-0.0345799997448921,-0.921340048313141
-0.268099993467331,-0.0382199995219707,-0.919800043106079
-0.273279994726181,-0.0392000004649162,-0.923860013484955
-0.265860021114349,-0.0413000024855137,-0.914480030536652
-0.264740020036697,-0.0393400005996227,-0.925540030002594
-0.257320016622543,-0.0450800023972988,-0.916160047054291
-0.251579999923706,-0.0470400005578995,-0.910420000553131
-0.251579999923706,-0.0483000017702579,-0.913220047950745
-0.24906000494957,-0.0473200008273125,-0.921060025691986
-0.243040010333061,-0.0518000014126301,-0.913359999656677
-0.24108000099659,-0.0491400025784969,-0.913920044898987
-0.232400000095367,-0.0446600019931793,-0.910140037536621
-0.222040012478828,-0.047740001231432,-0.910140037536621
-0.222040012478828,-0.0490000024437904,-0.911680042743683
-0.210980013012886,-0.047740001231432,-0.911540031433105
-0.213920012116432,-0.0422799997031689,-0.914760053157806
-0.204260006546974,-0.0457800030708313,-0.919100046157837
-0.193340003490448,-0.0448000021278858,-0.927500009536743
-0.188020005822182,-0.0431200005114079,-0.920220017433167
-0.179900005459785,-0.0368200019001961,-0.925820052623749
-0.174580007791519,-0.0355600006878376,-0.92414003610611
-0.166040003299713,-0.0359800010919571,-0.930720031261444
-0.160720005631447,-0.0266000013798475,-0.931140005588531
-0.153860002756119,-0.0235200002789497,-0.948360025882721
-0.146020010113716,-0.0233800001442432,-0.940940022468567
-0.141540005803108,-0.0176400002092123,-0.941500008106232
-0.132860004901886,-0.0140000004321337,-0.947380006313324
-0.126840010285378,-0.0165200009942055,-0.949340045452118
-0.129360005259514,-0.00658000027760863,-0.95032000541687
-0.126840010285378,-0.00756000028923154,-0.943040013313293
-0.120120003819466,-0.00265999999828637,-0.954240024089813
-0.119280003011227,0.00671999994665384,-0.956760048866272
-0.107799999415874,0.00770000042393804,-0.962220013141632
-0.10878000408411,0.0116200000047684,-0.957599997520447
-0.100660003721714,0.0162400007247925,-0.964600026607513
-0.0978600010275841,0.0323400013148785,-0.959700047969818
-0.0973000004887581,0.0301000010222197,-0.975660026073456
-0.0984200015664101,0.031920000910759,-0.97790002822876
-0.0910000056028366,0.0384999997913837,-0.980140030384064
-0.0880599990487099,0.0418599992990494,-0.986580014228821
-0.0834400057792664,0.0432600006461143,-0.975380003452301
-0.0806400030851364,0.0476000010967255,-0.98224002122879
-0.0756000056862831,0.0529200024902821,-0.978740036487579
-0.0732199996709824,0.0538999997079372,-0.987700045108795
-0.0658000037074089,0.0582400001585484,-0.980560004711151
-0.063000001013279,0.0674800053238869,-0.983640015125275
-0.0525000020861626,0.0638400018215179,-0.985040009021759
-0.0525000020861626,0.0666400045156479,-0.987280011177063
-0.048020001500845,0.0669200047850609,-0.973839998245239
-0.0358400009572506,0.0716800019145012,-0.97272002696991
-0.0389200001955032,0.0763000026345253,-0.968100011348724
-0.032760001718998,0.0719600021839142,-0.965440034866333
-0.0278600007295609,0.0823200047016144,-0.965440034866333
-0.0236600004136562,0.0819000005722046,-0.959000051021576
-0.0176400002092123,0.0816200003027916,-0.958720028400421
-0.0135800000280142,0.0847000032663345,-0.948780000209808
-0.0116200000047684,0.0802199989557266,-0.952000021934509
-0.0131600005552173,0.0814800038933754,-0.94570004940033
-0.00882000010460615,0.0740600004792213,-0.938419997692108
-0.00686000008136034,0.07014000415802,-0.941780030727386
-0.00573999993503094,0.0754600018262863,-0.931840002536774
-0.00154000008478761,0.0765800029039383,-0.925680041313171
-0.00196000002324581,0.0644000023603439,-0.925820052623749
-0.00028000000747852,0.0609000027179718,-0.917700052261353
0.00448000011965632,0.0590800009667873,-0.916860044002533
0.00462000025436282,0.0555800013244152,-0.898380041122437
0.00630000000819564,0.0543200001120567,-0.896420001983643
0.00350000010803342,0.0509600006043911,-0.885640025138855
0.0151200005784631,0.0436800010502338,-0.881440043449402
0.0159600004553795,0.0380799993872643,-0.864780008792877
0.0197400003671646,0.0312200002372265,-0.860159993171692
0.0193199999630451,0.0225400011986494,-0.847280025482178
0.0177800003439188,0.0186200011521578,-0.837900042533875
0.0147000001743436,0.016660001128912,-0.826700031757355
0.0147000001743436,0.0127400001510978,-0.827820003032684
0.00867999996989965,0.00546000013127923,-0.812140047550201
0.010360000655055,-0.00840000063180923,-0.8057000041008
0.00700000021606684,-0.0133000006899238,-0.806120038032532
0.00140000006649643,-0.0134399998933077,-0.800800025463104
-0.00420000031590462,-0.0200200006365776,-0.80542004108429
-0.00573999993503094,-0.0224000010639429,-0.801080048084259
-0.0120400004088879,-0.0240800008177757,-0.807520031929016
-0.00546000013127923,-0.0246400013566017,-0.814380049705505
-0.00658000027760863,-0.0214200001209974,-0.816480040550232
-0.0141400005668402,-0.0274400003254414,-0.821380019187927
-0.0114799998700619,-0.0245000012218952,-0.837060034275055
-0.0170799996703863,-0.0197400003671646,-0.8471400141716
-0.0305200014263391,-0.0224000010639429,-0.856660008430481
-0.0308000016957521,-0.0198800005018711,-0.857640027999878
-0.0341599993407726,-0.0211399998515844,-0.868000030517578
-0.0439600013196468,-0.0172199998050928,-0.886759996414185
-0.0538999997079372,-0.00728000001981854,-0.899220049381256
-0.0611800029873848,-0.00475999992340803,-0.905800044536591
-0.0679000020027161,-0.00867999996989965,-0.912240028381348
-0.0747600048780441,-0.00433999998494983,-0.926800012588501
-0.0903000012040138,-0.00196000002324581,-0.936460018157959
-0.102060005068779,0.00546000013127923,-0.95088005065918
-0.112980000674725,0.00112000002991408,-0.95032000541687
-0.12712000310421,0.00756000028923154,-0.968240022659302
-0.144060000777245,0.00840000063180923,-0.975380003452301
-0.153580009937286,0.00896000023931265,-0.985320031642914
-0.173320010304451,0.0106399999931455,-0.996100008487701
-0.190680012106895,0.0102200005203485,-0.996520042419434
-0.202300012111664,0.000700000033248216,-0.996380031108856
-0.224279999732971,0.00700000021606684,-0.997920036315918
-0.244860008358955,0.00504000019282103,-0.995540022850037
-0.257039994001389,0.0106399999931455,-0.997640013694763
-0.276219993829727,0.0140000004321337,-1.00142002105713
-0.291759997606277,0.016380000859499,-1.00015997886658
-0.312900006771088,0.0203000009059906,-0.995260000228882
-0.333620011806488,0.0280000008642673,-0.996240019798279
-0.345239996910095,0.0320600010454655,-0.992320001125336
-0.363299995660782,0.0389200001955032,-0.990780055522919
-0.375200003385544,0.0487200021743774,-0.987560033798218
-0.38934001326561,0.0569800026714802,-0.992460012435913
-0.406000018119812,0.0660800039768219,-0.984620034694672
-0.417060017585754,0.0734999999403954,-0.977480053901672
-0.425740003585815,0.0728000029921532,-0.982520043849945
-0.433300018310547,0.0757400020956993,-0.981959998607635
-0.437780022621155,0.0726599991321564,-0.975380003452301
-0.449820011854172,0.0858200043439865,-0.970620036125183
-0.453600019216537,0.0911400020122528,-0.973280012607574
-0.460320025682449,0.0891800001263618,-0.964740037918091
-0.467739999294281,0.0898800045251846,-0.962080001831055
-0.467600017786026,0.0905800014734268,-0.957740008831024
-0.472220003604889,0.0925400033593178,-0.952280044555664
-0.467600017786026,0.0936600044369698,-0.961660027503967
-0.465640008449554,0.094080001115799,-0.955640017986298
-0.468300014734268,0.0945000052452087,-0.963060021400452
-0.468860000371933,0.0964599996805191,-0.963620007038116
-0.47502002120018,0.104019999504089,-0.967260003089905
-0.477820008993149,0.104160003364086,-0.962500035762787
-0.472920000553131,0.109760001301765,-0.960539996623993
-0.471799999475479,0.116060003638268,-0.966280043125153
-0.473760008811951,0.114940002560616,-0.970200002193451
-0.476980000734329,0.120540000498295,-0.97076004743576
-0.468720018863678,0.128660008311272,-0.970200002193451
-0.468860000371933,0.131600007414818,-0.984340012073517
-0.465220004320145,0.130199998617172,-0.990220010280609
-0.464380025863647,0.135660007596016,-0.987000048160553
-0.45948001742363,0.13790000975132,-1.00310003757477
-0.44870001077652,0.131740003824234,-1.00338006019592
-0.432600021362305,0.135379999876022,-1.01219999790192
-0.411180019378662,0.13230000436306,-1.0259200334549
-0.400959998369217,0.133699998259544,-1.0407600402832
-0.37771999835968,0.135240003466606,-1.04972004890442
-0.354620009660721,0.141259998083115,-1.05966007709503
-0.326900005340576,0.144480004906654,-1.06203997135162
-0.309540003538132,0.144060000777245,-1.06848001480103
-0.284900009632111,0.14224000275135,-1.07267999649048
-0.263620018959045,0.138460010290146,-1.08528006076813
-0.238840013742447,0.144900009036064,-1.0777200460434
-0.202160000801086,0.13790000975132,-1.07492005825043
-0.18129999935627,0.14028000831604,-1.07352006435394
-0.158059999346733,0.137620002031326,-1.0718400478363
-0.12950000166893,0.140840008854866,-1.05713999271393
-0.102060005068779,0.134540006518364,-1.04790008068085
-0.0837199985980988,0.129220008850098,-1.0259200334549
-0.0523600019514561,0.127959996461868,-1.00701999664307
-0.0365400016307831,0.122780002653599,-0.995120048522949
-0.0168000012636185,0.113820001482964,-0.967120051383972
0.00560000026598573,0.106820002198219,-0.952840030193329
0.0121800005435944,0.102900005877018,-0.926800012588501
0.0387800000607967,0.0987000018358231,-0.891800045967102
0.0488600023090839,0.0863800048828125,-0.859880030155182
0.062720000743866,0.0834400057792664,-0.837480008602142
0.0649600028991699,0.0744800046086311,-0.81088000535965
0.0769999995827675,0.0655200034379959,-0.778120040893555
0.0754600018262863,0.0597800016403198,-0.73878002166748
0.0799399986863136,0.0520800016820431,-0.705460011959076
0.0791000053286552,0.0461999997496605,-0.677320003509521
0.0775600001215935,0.0371000021696091,-0.645820021629333
0.0639799982309341,0.0315000005066395,-0.609560012817383
0.053480003029108,0.0305200014263391,-0.574140012264252
0.0362600013613701,0.0263200011104345,-0.547399997711182
0.0198800005018711,0.0257600005716085,-0.525560021400452
0.0131600005552173,0.0245000012218952,-0.503580033779144
-0.00658000027760863,0.0238000005483627,-0.477680027484894
-0.0240800008177757,0.0168000012636185,-0.46466001868248
-0.046900000423193,0.0133000006899238,-0.442820012569427
-0.0655200034379959,0.0109200002625585,-0.434980005025864
-0.0779800042510033,0.011340000666678,-0.421960026025772
-0.0896000042557716,0.00322000007145107,-0.417480021715164
-0.103460006415844,-0.00196000002324581,-0.41524001955986
-0.118440002202988,-0.00714000035077333,-0.414540022611618
-0.125720009207726,-0.00658000027760863,-0.412160009145737
-0.134400010108948,-0.0119000002741814,-0.413560003042221
-0.14266000688076,-0.00994000025093555,-0.409920006990433
-0.149100005626678,-0.0142800007015467,-0.412720024585724
-0.151060000061989,-0.0151200005784631,-0.412860006093979
-0.157920002937317,-0.0226800013333559,-0.412860006093979
-0.157920002937317,-0.0246400013566017,-0.409920006990433
-0.154420003294945,-0.0193199999630451,-0.411880016326904
-0.152180001139641,-0.0249199997633696,-0.416920006275177
-0.144620001316071,-0.0232400000095367,-0.417620003223419
-0.137620002031326,-0.0242200009524822,-0.419860005378723
-0.132440000772476,-0.0246400013566017,-0.424340009689331
-0.118860006332397,-0.0247800014913082,-0.430220007896423
-0.108500003814697,-0.0245000012218952,-0.445200026035309
-0.0876400023698807,-0.0280000008642673,-0.455280005931854
-0.071260005235672,-0.0268799997866154,-0.476280003786087
-0.0567000024020672,-0.0347199998795986,-0.482160001993179
-0.0443800017237663,-0.032760001718998,-0.508199989795685
-0.032200001180172,-0.03108000010252,-0.536900043487549
-0.0194600000977516,-0.0369600020349026,-0.560000002384186
-0.00335999997332692,-0.0425599999725819,-0.603260040283203
0.00644000014290214,-0.0392000004649162,-0.637700021266937
0.0123200006783009,-0.0303800012916327,-0.670740008354187
0.0175000000745058,-0.0331800021231174,-0.707840025424957
0.0128800002858043,-0.0298200007528067,-0.741439998149872
0.00812000036239624,-0.0238000005483627,-0.785260021686554
-0.00490000005811453,-0.0209999997168779,-0.827120006084442
-0.0169399995356798,-0.0147000001743436,-0.852460026741028
-0.0329000018537045,-0.010780000127852,-0.886900007724762
-0.0548800006508827,-0.00658000027760863,-0.908879995346069
-0.0779800042510033,0.00714000035077333,-0.943040013313293
-0.0973000004887581,0.00840000063180923,-0.959839999675751
-0.129220008850098,0.010360000655055,-0.981120049953461
-0.153720006346703,0.0204400010406971,-0.987560033798218
-0.185359999537468,0.0184800010174513,-1.0003000497818
-0.227360010147095,0.016660001128912,-1.00366008281708
-0.246120005846024,0.0218400005251169,-1.00981998443604
-0.27580001950264,0.0233800001442432,-1.00841999053955
-0.308140009641647,0.0260400008410215,-0.995540022850037
-0.329840004444122,0.0228200014680624,-0.98742002248764
-0.353359997272491,0.0240800008177757,-0.978600025177002
-0.384300023317337,0.0226800013333559,-0.96068000793457
-0.403340011835098,0.0274400003254414,-0.953680038452148
-0.420280009508133,0.0281400009989738,-0.938000023365021
-0.434700012207031,0.0294000003486872,-0.923860013484955
-0.446880012750626,0.0245000012218952,-0.905939996242523
-0.462980002164841,0.0242200009524822,-0.880040049552917
-0.477260023355484,0.0240800008177757,-0.869120001792908
-0.484260022640228,0.0236600004136562,-0.852460026741028
-0.490700006484985,0.0162400007247925,-0.826560020446777
-0.497000008821487,0.0138600002974272,-0.804159998893738
-0.504700005054474,0.00853999983519316,-0.776859998703003
-0.508340001106262,0.00406000018119812,-0.754880011081696
-0.50848001241684,0.000419999996665865,-0.745500028133392
-0.507080018520355,0.00014000000373926,-0.731220006942749
-0.500919997692108,-0.010780000127852,-0.709240019321442
-0.502319991588593,-0.00560000026598573,-0.696080029010773
-0.496860027313232,-0.0137200001627207,-0.684320032596588
-0.496160000562668,-0.0170799996703863,-0.673680007457733
-0.496440023183823,-0.0208600014448166,-0.663600027561188
-0.493360012769699,-0.0222600009292364,-0.656320035457611
-0.479080021381378,-0.0250599998980761,-0.642040014266968
-0.475300014019012,-0.0280000008642673,-0.62720000743866
-0.474320024251938,-0.0357000008225441,-0.618520021438599
-0.474739998579025,-0.0378000028431416,-0.613480031490326
-0.464520007371902,-0.0419999994337559,-0.609140038490295
-0.457240015268326,-0.0435400009155273,-0.608300030231476
-0.456820011138916,-0.0438200011849403,-0.604380011558533
-0.451499998569489,-0.0448000021278858,-0.605220019817352
-0.451640009880066,-0.0461999997496605,-0.590660035610199
-0.453600019216537,-0.0485800020396709,-0.594300031661987
-0.453600019216537,-0.046059999614954,-0.588560044765472
-0.452760010957718,-0.0424199998378754,-0.576240003108978
-0.4582200050354,-0.0407400019466877,-0.577360033988953
-0.454439997673035,-0.0421399995684624,-0.582679986953735
-0.465220004320145,-0.0354200005531311,-0.596680045127869
-0.472780019044876,-0.0309399999678135,-0.597380042076111
-0.480900019407272,-0.0305200014263391,-0.609279990196228
-0.484820008277893,-0.0299600008875132,-0.623840034008026
-0.490840017795563,-0.0306600015610456,-0.639660000801086
-0.500919997692108,-0.0257600005716085,-0.675080001354218
-0.501900017261505,-0.0200200006365776,-0.693419992923737
-0.503719985485077,-0.01554000005126,-0.727580010890961
-0.508760035037994,-0.00294000003486872,-0.750120043754578
-0.500779986381531,-0.00546000013127923,-0.77154004573822
-0.494480013847351,0.000419999996665865,-0.799820005893707
-0.496720016002655,0.00504000019282103,-0.835800051689148
-0.485240012407303,0.0106399999931455,-0.865900039672852
-0.460040003061295,0.0236600004136562,-0.912660002708435
-0.440020024776459,0.0308000016957521,-0.932400047779083
-0.421820014715195,0.0431200005114079,-0.958440005779266
-0.390320003032684,0.0457800030708313,-0.985460042953491
-0.368060022592545,0.0564200021326542,-1.00856006145477
-0.332780003547668,0.0607600025832653,-1.03082001209259
-0.303100019693375,0.0658000037074089,-1.04482007026672
-0.272720009088516,0.0680399984121323,-1.04902005195618
-0.242340013384819,0.0743400007486343,-1.04874002933502
-0.208880007266998,0.0743400007486343,-1.04747998714447
-0.170800000429153,0.0739200040698051,-1.03740000724792
-0.13230000436306,0.070420004427433,-1.02830004692078
-0.0982800051569939,0.063000001013279,-1.01121997833252
-0.070980004966259,0.0593600012362003,-0.990780055522919
-0.0525000020861626,0.0473200008273125,-0.968100011348724
-0.0175000000745058,0.0394800007343292,-0.92441999912262
-0.00154000008478761,0.0354200005531311,-0.899500012397766
0.0159600004553795,0.0245000012218952,-0.87388002872467
0.0301000010222197,0.0165200009942055,-0.834399998188019
0.0394800007343292,0.0126000000163913,-0.807380020618439
0.0400400012731552,0.00140000006649643,-0.780360043048859
0.0450800023972988,-0.00853999983519316,-0.743400037288666
0.0443800017237663,-0.0130200004205108,-0.706019997596741
0.0359800010919571,-0.0224000010639429,-0.68614000082016
0.0266000013798475,-0.025900000706315,-0.65912002325058
0.0168000012636185,-0.0358400009572506,-0.633639991283417
0.00448000011965632,-0.0399000011384487,-0.608440041542053
-0.0106399999931455,-0.0498399995267391,-0.596680045127869
-0.0198800005018711,-0.0544600002467632,-0.573720037937164
-0.0263200011104345,-0.0541799999773502,-0.55706000328064
-0.0382199995219707,-0.0613200031220913,-0.553840041160583
-0.0422799997031689,-0.0592200011014938,-0.547540009021759
-0.0498399995267391,-0.0644000023603439,-0.544880032539368
-0.0541799999773502,-0.0681800022721291,-0.541519999504089
-0.063000001013279,-0.0666400045156479,-0.531440019607544
-0.0631400048732758,-0.063000001013279,-0.536199986934662
-0.0582400001585484,-0.0711200013756752,-0.546420037746429
-0.0513800010085106,-0.070420004427433,-0.556360006332397
-0.0529200024902821,-0.0719600021839142,-0.560699999332428
-0.0439600013196468,-0.0697200000286102,-0.572040021419525
-0.0331800021231174,-0.0688799992203712,-0.58814001083374
-0.0232400000095367,-0.0648199990391731,-0.604099988937378
-0.00826000049710274,-0.0610400028526783,-0.627059996128082
-0.00126000004820526,-0.0604800023138523,-0.64274001121521
-0.00028000000747852,-0.0589400008320808,-0.65828001499176
0.00882000010460615,-0.0505400002002716,-0.683620035648346
0.00896000023931265,-0.046339999884367,-0.697899997234344
0.0148400003090501,-0.0435400009155273,-0.734300017356873
0.0140000004321337,-0.0476000010967255,-0.75516003370285
0.0172199998050928,-0.0386399999260902,-0.773220002651215
0.0127400001510978,-0.0334600023925304,-0.800660014152527
-0.00167999998666346,-0.026180000975728,-0.823620021343231
-0.00798000022768974,-0.0219800006598234,-0.851339995861053
-0.0154000008478761,-0.0168000012636185,-0.878780007362366
-0.0271600000560284,-0.0112000005319715,-0.89656001329422
-0.0308000016957521,0.00083999999333173,-0.917840003967285
-0.0464800000190735,0.00630000000819564,-0.935900032520294
-0.07014000415802,0.0228200014680624,-0.963900029659271
-0.0771400034427643,0.0280000008642673,-0.985880017280579
-0.093520000576973,0.0455000028014183,-1.01080000400543
-0.11956000328064,0.0582400001585484,-1.03193998336792
-0.1266999989748,0.0743400007486343,-1.03880000114441
-0.152180001139641,0.0875000059604645,-1.05658006668091
-0.178500011563301,0.104720003902912,-1.0718400478363
-0.209020003676414,0.120540000498295,-1.09214007854462
-0.235200002789497,0.128800004720688,-1.09298002719879
-0.259700000286102,0.140139997005463,-1.09578001499176
-0.290080010890961,0.151480004191399,-1.09549999237061
-0.328999996185303,0.161840006709099,-1.08486008644104
-0.354900002479553,0.167860001325607,-1.08472001552582
-0.379960000514984,0.177520006895065,-1.0702999830246
-0.411460012197495,0.186340004205704,-1.06610000133514
-0.433020025491714,0.190960004925728,-1.04132008552551
-0.471380025148392,0.206640005111694,-1.02325999736786
-0.495600014925003,0.210560008883476,-1.00954008102417
-0.508060038089752,0.222600013017654,-0.995540022850037
-0.531720042228699,0.219800010323524,-0.98308002948761
-0.548660039901733,0.226100012660027,-0.961800038814545
-0.564760029315948,0.227360010147095,-0.943880021572113
-0.574559986591339,0.232820004224777,-0.926100015640259
-0.584500014781952,0.232680007815361,-0.915040016174316
-0.591220021247864,0.229180008172989,-0.902440011501312
-0.595840036869049,0.233100011944771,-0.891520023345947
-0.60018002986908,0.236740007996559,-0.879480004310608
-0.609000027179718,0.234220013022423,-0.865339994430542
-0.611100018024445,0.232400000095367,-0.84798002243042
-0.611380040645599,0.234640002250671,-0.843080043792725
-0.618660032749176,0.240240007638931,-0.835380017757416
-0.620620012283325,0.23589999973774,-0.82726001739502
-0.616699993610382,0.245000004768372,-0.822500050067902
-0.616140007972717,0.251300007104874,-0.826840043067932
-0.616140007972717,0.25424000620842,-0.841120004653931
-0.614740014076233,0.2637600004673,-0.849380016326904
-0.603399991989136,0.271180003881454,-0.878780007362366
-0.58814001083374,0.285040020942688,-0.911260008811951
-0.570219993591309,0.287980020046234,-0.939260005950928
-0.545020043849945,0.296800017356873,-0.977480053901672
-0.513240039348602,0.30884000658989,-1.00631999969482
-0.478940010070801,0.325360000133514,-1.04159998893738
-0.413560003042221,0.333059996366501,-1.0718400478363
-0.378839999437332,0.335440009832382,-1.09451997280121
-0.330400019884109,0.347340017557144,-1.09956002235413
-0.278180003166199,0.349160015583038,-1.10642004013062
-0.236180007457733,0.361340016126633,-1.10487997531891
-0.171640008687973,0.365120023488998,-1.09451997280121
-0.128940001130104,0.366940021514893,-1.08682000637054
-0.0904400050640106,0.367220014333725,-1.06288003921509
-0.0548800006508827,0.373940020799637,-1.0392199754715
-0.0200200006365776,0.375479996204376,-1.01219999790192
0.0156800001859665,0.372260004281998,-0.98308002948761
0.0544600002467632,0.362460017204285,-0.933100044727325
0.0754600018262863,0.364419996738434,-0.902999997138977
0.0987000018358231,0.364560008049011,-0.862260043621063
0.113120004534721,0.35741999745369,-0.825440049171448
0.123759999871254,0.357980012893677,-0.791840016841888
0.13145999610424,0.353080004453659,-0.733040034770966
0.134120002388954,0.350140005350113,-0.697059988975525
0.140139997005463,0.3507000207901,-0.672280013561249
0.13510000705719,0.346920013427734,-0.632800042629242
0.131319999694824,0.346640020608902,-0.594720005989075
0.117880001664162,0.349860012531281,-0.56224000453949
0.109480001032352,0.348880022764206,-0.525979995727539
0.109200000762939,0.354060024023056,-0.493780016899109
0.0873600021004677,0.355040013790131,-0.45864000916481
0.0753200054168701,0.351119995117188,-0.433020025491714
0.0554400011897087,0.352520018815994,-0.412019997835159
0.0413000024855137,0.353640019893646,-0.394659996032715
0.0225400011986494,0.360640019178391,-0.375060021877289
0.00924000050872564,0.360500007867813,-0.358680009841919
-0.011060000397265,0.364140003919601,-0.34468001127243
-0.0275800004601479,0.363719999790192,-0.324100017547607
-0.0452200025320053,0.368060022592545,-0.326059997081757
-0.0464800000190735,0.371560007333755,-0.316119998693466
-0.0516600012779236,0.371700018644333,-0.31402000784874
-0.0551600009202957,0.375900000333786,-0.313460022211075
-0.0553000010550022,0.370860010385513,-0.315560013055801
-0.0461999997496605,0.372120022773743,-0.322699993848801
-0.026460001245141,0.380100011825562,-0.335299998521805
-0.0176400002092123,0.381220012903214,-0.351960003376007
0.0102200005203485,0.381500005722046,-0.373659998178482
0.031640000641346,0.376320004463196,-0.392700016498566
0.0663600042462349,0.374640017747879,-0.43834000825882
0.0849800035357475,0.374359995126724,-0.475300014019012
0.104019999504089,0.36624002456665,-0.51366001367569
0.120540000498295,0.363860011100769,-0.564900040626526
0.124600000679493,0.362320005893707,-0.606339991092682
0.132160007953644,0.360220015048981,-0.68529999256134
0.132579997181892,0.364980012178421,-0.745360016822815
0.118580006062984,0.368760019540787,-0.794360041618347
0.100380003452301,0.380240023136139,-0.843360006809235
0.0747600048780441,0.386820018291473,-0.894320011138916
0.0491400025784969,0.392980009317398,-0.929460048675537
0.00335999997332692,0.412160009145737,-0.981820046901703
-0.0359800010919571,0.414959996938705,-1.00940001010895
