x,y,z
-0.2394375,0.2026875,-0.4155000
-0.2390625,0.2025000,-0.4166250
-0.2392500,0.2030625,-0.4171875
-0.2390625,0.2028750,-0.4170000
-0.2400000,0.2030625,-0.4175625
-0.2405625,0.2021250,-0.4171875
-0.2407500,0.2013750,-0.4173750
-0.2407500,0.2011875,-0.4173750
-0.2403750,0.2010000,-0.4168125
-0.2401875,0.2011875,-0.4155000
-0.2400000,0.2010000,-0.4149375
-0.2401875,0.2010000,-0.4147500
-0.2396250,0.2010000,-0.4145625
-0.2394375,0.2015625,-0.4136250
-0.2400000,0.2021250,-0.4138125
-0.2401875,0.2023125,-0.4147500
-0.2403750,0.2017500,-0.4162500
-0.2405625,0.2013750,-0.4179375
-0.2401875,0.2010000,-0.4171875
-0.2398125,0.2008125,-0.4168125
-0.2398125,0.2006250,-0.4168125
-0.2394375,0.1996875,-0.4175625
-0.2388750,0.1989375,-0.4170000
-0.2386875,0.1991250,-0.4170000
-0.2385000,0.1991250,-0.4166250
-0.2385000,0.1995000,-0.4145625
-0.2383125,0.1996875,-0.4160625
-0.2386875,0.2002500,-0.4166250
-0.2388750,0.2004375,-0.4175625
-0.2390625,0.2013750,-0.4170000
-0.2390625,0.2015625,-0.4185000
-0.2388750,0.2013750,-0.4186875
-0.2390625,0.2019375,-0.4177500
-0.2383125,0.2017500,-0.4179375
-0.2383125,0.2019375,-0.4179375
-0.2383125,0.2019375,-0.4186875
-0.2381250,0.2025000,-0.4181250
-0.2383125,0.2023125,-0.4190625
-0.2386875,0.2028750,-0.4194375
-0.2386875,0.2038125,-0.4194375
-0.2379375,0.2041875,-0.4190625
-0.2377500,0.2043750,-0.4200000
-0.2383125,0.2045625,-0.4200000
-0.2377500,0.2051250,-0.4194375
-0.2379375,0.2049375,-0.4192500
-0.2377500,0.2051250,-0.4194375
-0.2370000,0.2047500,-0.4186875
-0.2373750,0.2041875,-0.4190625
-0.2377500,0.2040000,-0.4207500
-0.2379375,0.2036250,-0.4205625
-0.2371875,0.2030625,-0.4215000
-0.2375625,0.2021250,-0.4216875
-0.2373750,0.2013750,-0.4218750
-0.2375625,0.2010000,-0.4213125
-0.2381250,0.2010000,-0.4213125
-0.2373750,0.2008125,-0.4207500
-0.2373750,0.2010000,-0.4200000
-0.2379375,0.2011875,-0.4205625
-0.2379375,0.2015625,-0.4203750
-0.2375625,0.2023125,-0.4198125
-0.2375625,0.2030625,-0.4196250
-0.2370000,0.2036250,-0.4196250
-0.2364375,0.2038125,-0.4198125
-0.2360625,0.2041875,-0.4188750
-0.2358750,0.2045625,-0.4186875
-0.2356875,0.2083125,-0.4162500
-0.2362500,0.2086875,-0.4156875
-0.2356875,0.2086875,-0.4164375
-0.2360625,0.2085000,-0.4173750
-0.2364375,0.2081250,-0.4179375
-0.2366250,0.2079375,-0.4177500
-0.2371875,0.2073750,-0.4186875
-0.2373750,0.2070000,-0.4192500
-0.2370000,0.2026875,-0.4216875
-0.2364375,0.2023125,-0.4220625
-0.2366250,0.2019375,-0.4220625
-0.2364375,0.2019375,-0.4216875
-0.2362500,0.2019375,-0.4218750
-0.2358750,0.2021250,-0.4220625
-0.2355000,0.2025000,-0.4213125
-0.2345625,0.2023125,-0.4207500
-0.2345625,0.2026875,-0.4211250
-0.2345625,0.2030625,-0.4215000
-0.2347500,0.2034375,-0.4222500
-0.2347500,0.2045625,-0.4226250
-0.2341875,0.2051250,-0.4226250
-0.2340000,0.2053125,-0.4220625
-0.2340000,0.2051250,-0.4218750
-0.2345625,0.2053125,-0.4233750
-0.2347500,0.2056875,-0.4220625
-0.2349375,0.2058750,-0.4209375
-0.2347500,0.2051250,-0.4201875
-0.2343750,0.2041875,-0.4200000
-0.2349375,0.2038125,-0.4192500
-0.2351250,0.2032500,-0.4201875
-0.2355000,0.2030625,-0.4213125
-0.2355000,0.2026875,-0.4196250
-0.2358750,0.2019375,-0.4196250
-0.2362500,0.2017500,-0.4194375
-0.2364375,0.2021250,-0.4198125
-0.2364375,0.2019375,-0.4198125
-0.2368125,0.2017500,-0.4200000
-0.2364375,0.2013750,-0.4190625
-0.2366250,0.2011875,-0.4190625
-0.2364375,0.2010000,-0.4203750
-0.2364375,0.2010000,-0.4209375
-0.2360625,0.2008125,-0.4213125
-0.2364375,0.2004375,-0.4209375
-0.2366250,0.2002500,-0.4203750
-0.2366250,0.1998750,-0.4205625
-0.2371875,0.1996875,-0.4215000
-0.2370000,0.1995000,-0.4216875
-0.2373750,0.2000625,-0.4213125
-0.2375625,0.2002500,-0.4218750
-0.2379375,0.2000625,-0.4226250
-0.2373750,0.1998750,-0.4231875
-0.2371875,0.1995000,-0.4243125
-0.2370000,0.1998750,-0.4256250
-0.2366250,0.1993125,-0.4261875
-0.2366250,0.1993125,-0.4254375
-0.2362500,0.1993125,-0.4248750
-0.2356875,0.1987500,-0.4243125
-0.2353125,0.1989375,-0.4237500
-0.2356875,0.1991250,-0.4224375
-0.2353125,0.1987500,-0.4211250
-0.2349375,0.1987500,-0.4215000
-0.2347500,0.1991250,-0.4207500
-0.2343750,0.1995000,-0.4218750
-0.2338125,0.1987500,-0.4224375
-0.2332500,0.1989375,-0.4224375
-0.2332500,0.1985625,-0.4226250
-0.2330625,0.1985625,-0.4248750
-0.2330625,0.1991250,-0.4260000
-0.2334375,0.1991250,-0.4256250
-0.2332500,0.1989375,-0.4265625
-0.2330625,0.1987500,-0.4267500
-0.2334375,0.1991250,-0.4261875
-0.2330625,0.1993125,-0.4258125
-0.2328750,0.1993125,-0.4260000
-0.2326875,0.1989375,-0.4245000
-0.2323125,0.1981875,-0.4237500
-0.2317500,0.1978125,-0.4228125
-0.2321250,0.1974375,-0.4222500
-0.2353125,0.1974375,-0.4216875
-0.2353125,0.1972500,-0.4228125
-0.2351250,0.1968750,-0.4230000
-0.2351250,0.1966875,-0.4228125
-0.2347500,0.1965000,-0.4228125
-0.2349375,0.1966875,-0.4230000
-0.2351250,0.1970625,-0.4237500
-0.2349375,0.1980000,-0.4230000
-0.2317500,0.1980000,-0.4231875
-0.2313750,0.1983750,-0.4226250
-0.2313750,0.1987500,-0.4220625
-0.2311875,0.1989375,-0.4216875
-0.2311875,0.1991250,-0.4220625
-0.2308125,0.1991250,-0.4226250
-0.2306250,0.1989375,-0.4222500
-0.2304375,0.1983750,-0.4231875
-0.2306250,0.1980000,-0.4233750
-0.2311875,0.1972500,-0.4239375
-0.2317500,0.1970625,-0.4248750
-0.2315625,0.1968750,-0.4246875
-0.2315625,0.1963125,-0.4248750
-0.2317500,0.1959375,-0.4235625
-0.2313750,0.1961250,-0.4231875
-0.2326875,0.1961250,-0.4237500
-0.2326875,0.1961250,-0.4248750
-0.2323125,0.1966875,-0.4239375
-0.2321250,0.1965000,-0.4239375
-0.2326875,0.1970625,-0.4246875
-0.2330625,0.1976250,-0.4243125
-0.2332500,0.1976250,-0.4246875
-0.2332500,0.1963125,-0.4243125
-0.2323125,0.1959375,-0.4218750
-0.2330625,0.1953750,-0.4198125
-0.2332500,0.1936875,-0.4203750
-0.2338125,0.1921875,-0.4205625
-0.2338125,0.1905000,-0.4209375
-0.2341875,0.1891875,-0.4215000
-0.2340000,0.1882500,-0.4218750
-0.2345625,0.1875000,-0.4222500
-0.2341875,0.1865625,-0.4246875
-0.2338125,0.1863750,-0.4261875
-0.2336250,0.1867500,-0.4271250
-0.2334375,0.1875000,-0.4273125
-0.2328750,0.1884375,-0.4280625
-0.2326875,0.1895625,-0.4290000
-0.2326875,0.1908750,-0.4297500
-0.2325000,0.1920000,-0.4314375
-0.2323125,0.1933125,-0.4310625
-0.2325000,0.1940625,-0.4312500
-0.2332500,0.1948125,-0.4305000
-0.2336250,0.1950000,-0.4312500
-0.2341875,0.1951875,-0.4305000
-0.2343750,0.1950000,-0.4286250
-0.2347500,0.1940625,-0.4275000
-0.2351250,0.1935000,-0.4261875
-0.2356875,0.1927500,-0.4263750
-0.2355000,0.1920000,-0.4260000
-0.2356875,0.1914375,-0.4256250
-0.2353125,0.1910625,-0.4254375
-0.2351250,0.1906875,-0.4254375
-0.2349375,0.1912500,-0.4256250
-0.2351250,0.1918125,-0.4252500
-0.2345625,0.1929375,-0.4263750
-0.2340000,0.1936875,-0.4246875
-0.2345625,0.1940625,-0.4243125
-0.2338125,0.1944375,-0.4231875
-0.2338125,0.1948125,-0.4224375
-0.2345625,0.1957500,-0.4222500
-0.2360625,0.1965000,-0.4218750
-0.2360625,0.1961250,-0.4233750
-0.2364375,0.1951875,-0.4230000
-0.2371875,0.1951875,-0.4246875
-0.2368125,0.1953750,-0.4248750
-0.2368125,0.1955625,-0.4254375
-0.2366250,0.1961250,-0.4250625
-0.2360625,0.1955625,-0.4250625
-0.2341875,0.1946250,-0.4256250
-0.2340000,0.1955625,-0.4248750
-0.2340000,0.1957500,-0.4241250
-0.2338125,0.1961250,-0.4245000
-0.2340000,0.1966875,-0.4250625
-0.2343750,0.1966875,-0.4256250
-0.2349375,0.1963125,-0.4250625
-0.2356875,0.1959375,-0.4245000
-0.2364375,0.1951875,-0.4241250
-0.2370000,0.1950000,-0.4243125
-0.2371875,0.1944375,-0.4250625
-0.2375625,0.1931250,-0.4237500
-0.2375625,0.1921875,-0.4226250
-0.2383125,0.1916250,-0.4224375
-0.2383125,0.1916250,-0.4235625
-0.2379375,0.1923750,-0.4245000
-0.2377500,0.1927500,-0.4260000
-0.2373750,0.1925625,-0.4252500
-0.2373750,0.1933125,-0.4246875
-0.2371875,0.1946250,-0.4250625
-0.2364375,0.1955625,-0.4252500
-0.2355000,0.1963125,-0.4256250
-0.2345625,0.1966875,-0.4250625
-0.2341875,0.1970625,-0.4231875
-0.2338125,0.1978125,-0.4228125
-0.2328750,0.1983750,-0.4235625
-0.2326875,0.1987500,-0.4226250
-0.2325000,0.1991250,-0.4224375
-0.2323125,0.1993125,-0.4233750
-0.2319375,0.1995000,-0.4230000
-0.2325000,0.1993125,-0.4230000
-0.2326875,0.1987500,-0.4245000
-0.2330625,0.1978125,-0.4237500
-0.2336250,0.1974375,-0.4231875
-0.2338125,0.1968750,-0.4246875
-0.2340000,0.1959375,-0.4256250
-0.2343750,0.1951875,-0.4258125
-0.2349375,0.1946250,-0.4263750
-0.2347500,0.1944375,-0.4267500
-0.2343750,0.1942500,-0.4271250
-0.2340000,0.1944375,-0.4276875
-0.2332500,0.1951875,-0.4271250
-0.2326875,0.1957500,-0.4267500
-0.2321250,0.1961250,-0.4265625
-0.2317500,0.1966875,-0.4263750
-0.2315625,0.1974375,-0.4252500
-0.2311875,0.1980000,-0.4256250
-0.2304375,0.1981875,-0.4254375
-0.2300625,0.1981875,-0.4263750
-0.2302500,0.1980000,-0.4273125
-0.2308125,0.1978125,-0.4282500
-0.2308125,0.1978125,-0.4276875
-0.2310000,0.1976250,-0.4271250
-0.2308125,0.1968750,-0.4278750
-0.2308125,0.1961250,-0.4273125
-0.2317500,0.1957500,-0.4276875
-0.2325000,0.1957500,-0.4278750
-0.2332500,0.1951875,-0.4280625
-0.2330625,0.1948125,-0.4276875
-0.2330625,0.1946250,-0.4269375
-0.2336250,0.1944375,-0.4260000
-0.2338125,0.1948125,-0.4252500
-0.2343750,0.1953750,-0.4254375
-0.2345625,0.1961250,-0.4241250
-0.2340000,0.1970625,-0.4222500
-0.2340000,0.1972500,-0.4220625
-0.2336250,0.1972500,-0.4220625
-0.2332500,0.1970625,-0.4233750
-0.2330625,0.1970625,-0.4245000
-0.2336250,0.1974375,-0.4254375
-0.2358750,0.1983750,-0.4248750
-0.2353125,0.1981875,-0.4265625
-0.2356875,0.1974375,-0.4282500
-0.2356875,0.1970625,-0.4282500
-0.2360625,0.1965000,-0.4284375
-0.2360625,0.1963125,-0.4278750
-0.2360625,0.1963125,-0.4278750
-0.2356875,0.1951875,-0.4275000
-0.2336250,0.1938750,-0.4276875
-0.2341875,0.1940625,-0.4263750
-0.2341875,0.1942500,-0.4245000
-0.2338125,0.1942500,-0.4233750
-0.2338125,0.1950000,-0.4231875
-0.2338125,0.1951875,-0.4222500
-0.2341875,0.1963125,-0.4216875
-0.2343750,0.1970625,-0.4218750
-0.2338125,0.1978125,-0.4218750
-0.2334375,0.1974375,-0.4216875
-0.2338125,0.1970625,-0.4222500
-0.2340000,0.1972500,-0.4233750
-0.2340000,0.1976250,-0.4233750
-0.2345625,0.1976250,-0.4233750
-0.2343750,0.1966875,-0.4237500
-0.2341875,0.1963125,-0.4233750
-0.2341875,0.1957500,-0.4233750
-0.2341875,0.1951875,-0.4239375
-0.2341875,0.1946250,-0.4246875
-0.2347500,0.1946250,-0.4246875
-0.2351250,0.1940625,-0.4245000
-0.2347500,0.1936875,-0.4263750
-0.2347500,0.1936875,-0.4273125
-0.2351250,0.1935000,-0.4265625
-0.2358750,0.1938750,-0.4261875
-0.2358750,0.1946250,-0.4273125
-0.2358750,0.1951875,-0.4271250
-0.2351250,0.1953750,-0.4275000
-0.2355000,0.1955625,-0.4278750
-0.2360625,0.1961250,-0.4271250
-0.2362500,0.1965000,-0.4261875
-0.2358750,0.1972500,-0.4275000
-0.2355000,0.1974375,-0.4288125
-0.2355000,0.1970625,-0.4271250
-0.2349375,0.1970625,-0.4265625
-0.2347500,0.1974375,-0.4263750
-0.2349375,0.1976250,-0.4258125
-0.2349375,0.1974375,-0.4254375
-0.2349375,0.1972500,-0.4258125
-0.2355000,0.1961250,-0.4256250
-0.2355000,0.1953750,-0.4252500
-0.2355000,0.1953750,-0.4263750
-0.2355000,0.1948125,-0.4258125
-0.2358750,0.1942500,-0.4239375
-0.2355000,0.1940625,-0.4237500
-0.2349375,0.1931250,-0.4245000
-0.2341875,0.1927500,-0.4246875
-0.2341875,0.1929375,-0.4252500
-0.2340000,0.1931250,-0.4243125
-0.2338125,0.1929375,-0.4237500
-0.2338125,0.1933125,-0.4250625
-0.2338125,0.1938750,-0.4265625
-0.2338125,0.1938750,-0.4267500
-0.2340000,0.1946250,-0.4265625
-0.2343750,0.1951875,-0.4267500
-0.2341875,0.1955625,-0.4269375
-0.2345625,0.1961250,-0.4273125
-0.2347500,0.1968750,-0.4280625
-0.2345625,0.1972500,-0.4291875
-0.2349375,0.1970625,-0.4295625
-0.2355000,0.1968750,-0.4291875
-0.2351250,0.1972500,-0.4290000
-0.2345625,0.1974375,-0.4288125
-0.2341875,0.1974375,-0.4282500
-0.2336250,0.1976250,-0.4278750
-0.2336250,0.1972500,-0.4276875
-0.2340000,0.1970625,-0.4267500
-0.2336250,0.1972500,-0.4278750
-0.2328750,0.1970625,-0.4282500
-0.2338125,0.1970625,-0.4286250
-0.2343750,0.1996875,-0.4280625
-0.2343750,0.1991250,-0.4282500
-0.2351250,0.1980000,-0.4290000
-0.2351250,0.1974375,-0.4284375
-0.2353125,0.1965000,-0.4284375
-0.2351250,0.1953750,-0.4273125
-0.2355000,0.1951875,-0.4273125
-0.2351250,0.1942500,-0.4269375
-0.2351250,0.1901250,-0.4276875
-0.2353125,0.1893750,-0.4288125
-0.2353125,0.1890000,-0.4280625
-0.2351250,0.1886250,-0.4280625
-0.2351250,0.1891875,-0.4271250
-0.2355000,0.1895625,-0.4269375
-0.2360625,0.1897500,-0.4269375
-0.2362500,0.1905000,-0.4267500
-0.2360625,0.1916250,-0.4260000
-0.2355000,0.1925625,-0.4248750
-0.2360625,0.1936875,-0.4252500
-0.2356875,0.1944375,-0.4248750
-0.2355000,0.1944375,-0.4243125
-0.2349375,0.1950000,-0.4228125
-0.2340000,0.1953750,-0.4226250
-0.2330625,0.1959375,-0.4220625
-0.2330625,0.1963125,-0.4218750
-0.2340000,0.1968750,-0.4211250
-0.2338125,0.1970625,-0.4207500
-0.2341875,0.1974375,-0.4203750
-0.2340000,0.1976250,-0.4213125
-0.2341875,0.1974375,-0.4226250
-0.2345625,0.1974375,-0.4228125
-0.2351250,0.1966875,-0.4220625
-0.2353125,0.1961250,-0.4209375
-0.2351250,0.1951875,-0.4207500
-0.2349375,0.1948125,-0.4211250
-0.2349375,0.1933125,-0.4220625
-0.2355000,0.1925625,-0.4218750
-0.2356875,0.1923750,-0.4216875
-0.2353125,0.1914375,-0.4216875
-0.2351250,0.1906875,-0.4226250
-0.2349375,0.1901250,-0.4230000
-0.2351250,0.1901250,-0.4241250
-0.2349375,0.1897500,-0.4235625
-0.2351250,0.1903125,-0.4233750
-0.2349375,0.1906875,-0.4245000
-0.2347500,0.1906875,-0.4248750
-0.2349375,0.1910625,-0.4241250
-0.2355000,0.1916250,-0.4237500
-0.2360625,0.1923750,-0.4246875
-0.2355000,0.1925625,-0.4237500
-0.2353125,0.1925625,-0.4245000
-0.2351250,0.1923750,-0.4235625
-0.2355000,0.1925625,-0.4228125
-0.2360625,0.1925625,-0.4222500
-0.2366250,0.1931250,-0.4224375
-0.2366250,0.1935000,-0.4222500
-0.2364375,0.1938750,-0.4216875
-0.2366250,0.1942500,-0.4220625
-0.2370000,0.1944375,-0.4209375
-0.2377500,0.1957500,-0.4215000
-0.2371875,0.1957500,-0.4213125
-0.2364375,0.1957500,-0.4213125
-0.2356875,0.1953750,-0.4213125
-0.2349375,0.1955625,-0.4216875
-0.2351250,0.1955625,-0.4216875
-0.2349375,0.1957500,-0.4216875
-0.2345625,0.1959375,-0.4224375
-0.2343750,0.1972500,-0.4220625
-0.2349375,0.1989375,-0.4213125
-0.2351250,0.1991250,-0.4209375
-0.2349375,0.1995000,-0.4215000
-0.2351250,0.1991250,-0.4218750
-0.2351250,0.1989375,-0.4220625
-0.2349375,0.1991250,-0.4215000
-0.2351250,0.1991250,-0.4213125
-0.2355000,0.1978125,-0.4220625
-0.2353125,0.1965000,-0.4231875
-0.2358750,0.1965000,-0.4233750
-0.2360625,0.1963125,-0.4235625
-0.2360625,0.1961250,-0.4250625
-0.2360625,0.1955625,-0.4250625
-0.2364375,0.1951875,-0.4258125
-0.2362500,0.1950000,-0.4261875
-0.2356875,0.1946250,-0.4269375
-0.2356875,0.1944375,-0.4273125
-0.2353125,0.1942500,-0.4276875
-0.2353125,0.1940625,-0.4273125
-0.2353125,0.1946250,-0.4263750
-0.2355000,0.1953750,-0.4261875
-0.2353125,0.1959375,-0.4265625
-0.2353125,0.1961250,-0.4265625
-0.2351250,0.1963125,-0.4250625
-0.2351250,0.1965000,-0.4246875
-0.2353125,0.1965000,-0.4246875
-0.2353125,0.1966875,-0.4250625
-0.2356875,0.1965000,-0.4250625
-0.2355000,0.1955625,-0.4263750
-0.2347500,0.1944375,-0.4254375
-0.2349375,0.1942500,-0.4252500
-0.2345625,0.1938750,-0.4254375
-0.2347500,0.1935000,-0.4248750
-0.2349375,0.1929375,-0.4246875
-0.2351250,0.1923750,-0.4237500
-0.2353125,0.1918125,-0.4241250
-0.2358750,0.1910625,-0.4233750
-0.2366250,0.1905000,-0.4233750
-0.2366250,0.1895625,-0.4224375
-0.2371875,0.1888125,-0.4230000
-0.2377500,0.1880625,-0.4241250
-0.2379375,0.1875000,-0.4237500
-0.2379375,0.1869375,-0.4239375
-0.2386875,0.1861875,-0.4235625
-0.2388750,0.1863750,-0.4235625
-0.2390625,0.1861875,-0.4241250
-0.2398125,0.1861875,-0.4250625
-0.2392500,0.1858125,-0.4248750
-0.2390625,0.1856250,-0.4231875
-0.2392500,0.1856250,-0.4231875
-0.2388750,0.1856250,-0.4231875
-0.2386875,0.1860000,-0.4230000
-0.2385000,0.1861875,-0.4224375
-0.2385000,0.1867500,-0.4218750
-0.2377500,0.1871250,-0.4216875
-0.2383125,0.1876875,-0.4215000
-0.2383125,0.1878750,-0.4224375
-0.2381250,0.1878750,-0.4231875
-0.2381250,0.1876875,-0.4237500
-0.2377500,0.1878750,-0.4231875
-0.2375625,0.1880625,-0.4233750
-0.2377500,0.1876875,-0.4235625
-0.2381250,0.1873125,-0.4241250
-0.2377500,0.1873125,-0.4250625
-0.2375625,0.1880625,-0.4246875
-0.2371875,0.1880625,-0.4233750
-0.2375625,0.1882500,-0.4231875
-0.2381250,0.1878750,-0.4241250
-0.2373750,0.1873125,-0.4235625
-0.2370000,0.1871250,-0.4230000
-0.2364375,0.1873125,-0.4235625
-0.2366250,0.1865625,-0.4226250
-0.2366250,0.1858125,-0.4228125
-0.2370000,0.1856250,-0.4233750
-0.2366250,0.1854375,-0.4237500
-0.2362500,0.1854375,-0.4228125
-0.2366250,0.1856250,-0.4241250
-0.2375625,0.1861875,-0.4250625
-0.2394375,0.1873125,-0.4239375
-0.2396250,0.1886250,-0.4246875
-0.2394375,0.1891875,-0.4252500
-0.2388750,0.1899375,-0.4256250
-0.2383125,0.1905000,-0.4256250
-0.2379375,0.1910625,-0.4276875
-0.2370000,0.1920000,-0.4278750
-0.2353125,0.1921875,-0.4275000
-0.2326875,0.1914375,-0.4271250
-0.2313750,0.1916250,-0.4271250
-0.2302500,0.1916250,-0.4258125
-0.2293125,0.1916250,-0.4269375
-0.2287500,0.1916250,-0.4263750
-0.2283750,0.1916250,-0.4246875
-0.2283750,0.1912500,-0.4243125
-0.2283750,0.1908750,-0.4256250
-0.2285625,0.1905000,-0.4276875
-0.2291250,0.1893750,-0.4291875
-0.2293125,0.1888125,-0.4310625
-0.2296875,0.1882500,-0.4305000
-0.2302500,0.1873125,-0.4299375
-0.2302500,0.1863750,-0.4299375
-0.2302500,0.1858125,-0.4305000
-0.2300625,0.1856250,-0.4303125
-0.2295000,0.1852500,-0.4299375
-0.2295000,0.1854375,-0.4282500
-0.2296875,0.1854375,-0.4276875
-0.2296875,0.1858125,-0.4284375
-0.2295000,0.1865625,-0.4305000
-0.2293125,0.1873125,-0.4308750
-0.2293125,0.1880625,-0.4305000
-0.2302500,0.1893750,-0.4280625
-0.2311875,0.1906875,-0.4275000
-0.2310000,0.1914375,-0.4275000
-0.2306250,0.1921875,-0.4271250
-0.2308125,0.1925625,-0.4261875
-0.2311875,0.1927500,-0.4248750
-0.2313750,0.1931250,-0.4245000
-0.2315625,0.1925625,-0.4243125
-0.2313750,0.1916250,-0.4263750
-0.2311875,0.1906875,-0.4263750
-0.2315625,0.1903125,-0.4263750
-0.2319375,0.1901250,-0.4273125
-0.2321250,0.1899375,-0.4276875
-0.2323125,0.1897500,-0.4278750
-0.2325000,0.1891875,-0.4288125
-0.2326875,0.1890000,-0.4299375
-0.2323125,0.1895625,-0.4299375
-0.2317500,0.1899375,-0.4308750
-0.2321250,0.1906875,-0.4312500
-0.2325000,0.1905000,-0.4314375
-0.2323125,0.1908750,-0.4305000
-0.2325000,0.1912500,-0.4308750
-0.2326875,0.1918125,-0.4305000
-0.2332500,0.1921875,-0.4297500
-0.2334375,0.1921875,-0.4297500
-0.2345625,0.1920000,-0.4291875
-0.2349375,0.1916250,-0.4297500
-0.2345625,0.1916250,-0.4293750
-0.2343750,0.1910625,-0.4301250
-0.2345625,0.1906875,-0.4305000
-0.2347500,0.1901250,-0.4297500
-0.2345625,0.1903125,-0.4293750
-0.2353125,0.1899375,-0.4288125
-0.2351250,0.1897500,-0.4284375
-0.2349375,0.1893750,-0.4269375
-0.2351250,0.1895625,-0.4261875
-0.2383125,0.1906875,-0.4258125
-0.2386875,0.1918125,-0.4248750
-0.2379375,0.1920000,-0.4246875
-0.2379375,0.1920000,-0.4243125
-0.2375625,0.1920000,-0.4241250
-0.2373750,0.1923750,-0.4243125
-0.2373750,0.1921875,-0.4250625
-0.2375625,0.1921875,-0.4252500
-0.2345625,0.1914375,-0.4254375
-0.2340000,0.1906875,-0.4245000
-0.2345625,0.1916250,-0.4245000
-0.2347500,0.1936875,-0.4241250
-0.2347500,0.1936875,-0.4243125
-0.2347500,0.1938750,-0.4246875
-0.2353125,0.1940625,-0.4245000
-0.2353125,0.1940625,-0.4243125
-0.2351250,0.1938750,-0.4245000
-0.2355000,0.1938750,-0.4261875
-0.2358750,0.1929375,-0.4256250
-0.2351250,0.1908750,-0.4258125
-0.2353125,0.1912500,-0.4252500
-0.2351250,0.1912500,-0.4235625
-0.2347500,0.1908750,-0.4235625
-0.2340000,0.1908750,-0.4243125
-0.2340000,0.1906875,-0.4250625
-0.2338125,0.1910625,-0.4248750
-0.2336250,0.1910625,-0.4267500
-0.2338125,0.1905000,-0.4276875
-0.2341875,0.1897500,-0.4286250
-0.2347500,0.1893750,-0.4291875
-0.2349375,0.1891875,-0.4299375
-0.2355000,0.1891875,-0.4291875
-0.2353125,0.1891875,-0.4276875
-0.2353125,0.1886250,-0.4278750
-0.2355000,0.1886250,-0.4273125
-0.2355000,0.1888125,-0.4278750
-0.2349375,0.1888125,-0.4280625
-0.2345625,0.1886250,-0.4286250
-0.2343750,0.1891875,-0.4284375
-0.2343750,0.1895625,-0.4295625
-0.2345625,0.1899375,-0.4310625
-0.2345625,0.1905000,-0.4308750
-0.2341875,0.1903125,-0.4297500
-0.2336250,0.1906875,-0.4286250
-0.2338125,0.1912500,-0.4284375
-0.2338125,0.1914375,-0.4291875
-0.2340000,0.1910625,-0.4290000
-0.2340000,0.1905000,-0.4282500
-0.2343750,0.1903125,-0.4278750
-0.2345625,0.1895625,-0.4280625
-0.2347500,0.1891875,-0.4290000
-0.2355000,0.1880625,-0.4301250
-0.2353125,0.1869375,-0.4303125
-0.2349375,0.1861875,-0.4295625
-0.2349375,0.1852500,-0.4291875
-0.2351250,0.1850625,-0.4290000
-0.2347500,0.1848750,-0.4297500
-0.2349375,0.1846875,-0.4303125
-0.2356875,0.1846875,-0.4303125
-0.2358750,0.1854375,-0.4301250
-0.2355000,0.1858125,-0.4293750
-0.2360625,0.1865625,-0.4291875
-0.2356875,0.1871250,-0.4297500
-0.2355000,0.1871250,-0.4293750
-0.2351250,0.1865625,-0.4284375
-0.2343750,0.1869375,-0.4280625
-0.2338125,0.1876875,-0.4280625
-0.2336250,0.1875000,-0.4288125
-0.2343750,0.1878750,-0.4290000
-0.2340000,0.1882500,-0.4303125
-0.2340000,0.1880625,-0.4308750
-0.2341875,0.1878750,-0.4318125
-0.2338125,0.1886250,-0.4318125
-0.2338125,0.1882500,-0.4318125
-0.2338125,0.1875000,-0.4316250
-0.2338125,0.1873125,-0.4308750
-0.2336250,0.1867500,-0.4314375
-0.2330625,0.1861875,-0.4310625
-0.2336250,0.1890000,-0.4306875
-0.2343750,0.1901250,-0.4305000
-0.2349375,0.1901250,-0.4305000
-0.2351250,0.1901250,-0.4301250
-0.2355000,0.1908750,-0.4306875
-0.2351250,0.1912500,-0.4297500
-0.2349375,0.1918125,-0.4297500
-0.2349375,0.1918125,-0.4290000
-0.2340000,0.1890000,-0.4280625
-0.2338125,0.1884375,-0.4286250
-0.2330625,0.1884375,-0.4288125
-0.2328750,0.1884375,-0.4286250
-0.2317500,0.1882500,-0.4278750
-0.2311875,0.1884375,-0.4286250
-0.2310000,0.1880625,-0.4276875
-0.2315625,0.1880625,-0.4278750
-0.2315625,0.1888125,-0.4288125
-0.2311875,0.1888125,-0.4282500
-0.2315625,0.1895625,-0.4284375
-0.2311875,0.1901250,-0.4286250
-0.2317500,0.1899375,-0.4297500
-0.2321250,0.1895625,-0.4291875
-0.2317500,0.1903125,-0.4299375
-0.2313750,0.1910625,-0.4301250
-0.2313750,0.1901250,-0.4291875
-0.2310000,0.1893750,-0.4290000
-0.2306250,0.1891875,-0.4303125
-0.2311875,0.1891875,-0.4303125
-0.2308125,0.1897500,-0.4286250
-0.2304375,0.1897500,-0.4293750
-0.2308125,0.1888125,-0.4293750
-0.2313750,0.1890000,-0.4284375
-0.2311875,0.1899375,-0.4280625
-0.2313750,0.1905000,-0.4288125
-0.2315625,0.1905000,-0.4278750
-0.2315625,0.1903125,-0.4280625
-0.2319375,0.1897500,-0.4288125
-0.2325000,0.1897500,-0.4286250
-0.2321250,0.1901250,-0.4284375
-0.2319375,0.1897500,-0.4297500
-0.2317500,0.1897500,-0.4310625
